C:/Users/tadco/OneDrive/Desktop/school/EAE 130A/Demeters_Wings/AVL Geom/Main Wing_LWGXDXVPMC_5.dat
1.0000000000000000 0.0000000000000000
0.9809080855473631 0.0022104457575158
0.9534643842114754 0.0053123836705538
0.9148283239168495 0.0095327868623015
0.8620013524713337 0.0150370898026876
0.7925858208427972 0.0218158971695284
0.7059856488762883 0.0295361410506442
0.6046761032698384 0.0374252878472244
0.4946999091699302 0.0442892746712831
0.3846029514351344 0.0487902841083669
0.2829973502978516 0.0499590509496374
0.1960915988294171 0.0476111344402312
0.1265578365133733 0.0422895365966493
0.0739846326344021 0.0348226637109970
0.0362089001591744 0.0257770350906220
0.0109266919974924 0.0148495503141947
0.0000000000000000 0.0000000000000000
0.0109266919974926 -0.0148495503141949
0.0362089001591746 -0.0257770350906221
0.0739846326344024 -0.0348226637109970
0.1265578365133734 -0.0422895365966493
0.1960915988294176 -0.0476111344402312
0.2829973502978519 -0.0499590509496373
0.3846029514351348 -0.0487902841083669
0.4946999091699306 -0.0442892746712831
0.6046761032698389 -0.0374252878472243
0.7059856488762892 -0.0295361410506441
0.7925858208427978 -0.0218158971695284
0.8620013524713346 -0.0150370898026875
0.9148283239168489 -0.0095327868623012
0.9534643842114723 -0.0053123836705534
0.9809080855473608 -0.0022104457575155
1.0000000000000000 0.0000000000000000
